web-scraper-order,web-scraper-start-url,skilllane_link,skilllane_link-href,names,comments,stars
1666011811-501,https://www.skilllane.com/courses/all,สอนทำโปรเจคการจองสถานที่ผ่านไลน์บอทโดยใช้ Google Sheet เป็นฐานข้อมูล (ไม่เขียนโค้ด)จิรวัฒน์ เอี่ยมพันธ์Google Certified Educatorฟรี,https://www.skilllane.com/courses/linebot-googlesheet,by Panumas Suksanga,,5
1666011811-502,https://www.skilllane.com/courses/all,สอนทำโปรเจคการจองสถานที่ผ่านไลน์บอทโดยใช้ Google Sheet เป็นฐานข้อมูล (ไม่เขียนโค้ด)จิรวัฒน์ เอี่ยมพันธ์Google Certified Educatorฟรี,https://www.skilllane.com/courses/linebot-googlesheet,by สุมิตรา ลำดวน,,5
1666011811-503,https://www.skilllane.com/courses/all,สอนทำโปรเจคการจองสถานที่ผ่านไลน์บอทโดยใช้ Google Sheet เป็นฐานข้อมูล (ไม่เขียนโค้ด)จิรวัฒน์ เอี่ยมพันธ์Google Certified Educatorฟรี,https://www.skilllane.com/courses/linebot-googlesheet,by Pitiphum Posawang,,5
1666011811-504,https://www.skilllane.com/courses/all,สอนทำโปรเจคการจองสถานที่ผ่านไลน์บอทโดยใช้ Google Sheet เป็นฐานข้อมูล (ไม่เขียนโค้ด)จิรวัฒน์ เอี่ยมพันธ์Google Certified Educatorฟรี,https://www.skilllane.com/courses/linebot-googlesheet,by อัศวิน พาณิชย์พงศ์พัฒน์,ขอบคุณมากครับ,5
1666011818-505,https://www.skilllane.com/courses/all,"ปิดการขายด้วยภาพ ฉบับแม่ค้ามือใหม่กนลรัตน์ รัตนเหล็กไหลประสบการณ์ด้านการตลาดออนไลน์ทั้งเบื้องหน้าและเบื้องหลัง ที่จะช่วยให้คุณเริ่มต้นการค้าในยุคดิจิตอลด้วยต้นทุนที่ต่ำลง1,290 บาท1,790 บาท",https://www.skilllane.com/courses/close-sell-with-image,by เอ็ม ที เจริญยนต์,,5
1666011826-506,https://www.skilllane.com/courses/all,"แกงเขียวหวานไก่ Cooking Skill by Wandee Schoolโรงเรียนสอนอาหารครัววันดี (Wandee Culinary Arts School)โรงเรียนสอนอาหารชื่อดังของไทย2,700 บาท3,000 บาท",https://www.skilllane.com/courses/green-curry-chicken,by Tanita Chaikhunphol,,5
1666011836-507,https://www.skilllane.com/courses/all,"วิเคราะห์ข่าวฟอเร็กซ์ง่ายนิดเดียว Fundamental for Forex Tradingกนกวรรณ ว่องวิทยาลงทุนกับความรู้ คุณจะไม่มีวันขาดทุน การเทรด Forex ความเสี่ยงสูงและไม่ได้เหมาะกับทุกคน
ดังนั้นควรศึกษาเยอะๆก่อนลงทุนนะคะ 1,290 บาท2,490 บาท",https://www.skilllane.com/courses/Fundamental-Forex,by kiti kitikorn,ได้ความรู้จากที่ไม่เคยรู้แล้วก็ไม่รู้ว่าจะไปหามาจากไหน ตอนนี้รู้แล้ว เมื่อเรียนคอร์สนี้เสร็จจะหาคอร์สอื่นของบริษัทนี้เรียนต่อ ขอบคุณมากครับ,5
1666011836-508,https://www.skilllane.com/courses/all,"วิเคราะห์ข่าวฟอเร็กซ์ง่ายนิดเดียว Fundamental for Forex Tradingกนกวรรณ ว่องวิทยาลงทุนกับความรู้ คุณจะไม่มีวันขาดทุน การเทรด Forex ความเสี่ยงสูงและไม่ได้เหมาะกับทุกคน
ดังนั้นควรศึกษาเยอะๆก่อนลงทุนนะคะ 1,290 บาท2,490 บาท",https://www.skilllane.com/courses/Fundamental-Forex,by Bank Thosapol,,5
1666011836-509,https://www.skilllane.com/courses/all,"วิเคราะห์ข่าวฟอเร็กซ์ง่ายนิดเดียว Fundamental for Forex Tradingกนกวรรณ ว่องวิทยาลงทุนกับความรู้ คุณจะไม่มีวันขาดทุน การเทรด Forex ความเสี่ยงสูงและไม่ได้เหมาะกับทุกคน
ดังนั้นควรศึกษาเยอะๆก่อนลงทุนนะคะ 1,290 บาท2,490 บาท",https://www.skilllane.com/courses/Fundamental-Forex,by PADAAA BU,,5
1666011836-510,https://www.skilllane.com/courses/all,"วิเคราะห์ข่าวฟอเร็กซ์ง่ายนิดเดียว Fundamental for Forex Tradingกนกวรรณ ว่องวิทยาลงทุนกับความรู้ คุณจะไม่มีวันขาดทุน การเทรด Forex ความเสี่ยงสูงและไม่ได้เหมาะกับทุกคน
ดังนั้นควรศึกษาเยอะๆก่อนลงทุนนะคะ 1,290 บาท2,490 บาท",https://www.skilllane.com/courses/Fundamental-Forex,by พิษณุ เพิ่มพูล,,5
1666011836-511,https://www.skilllane.com/courses/all,"วิเคราะห์ข่าวฟอเร็กซ์ง่ายนิดเดียว Fundamental for Forex Tradingกนกวรรณ ว่องวิทยาลงทุนกับความรู้ คุณจะไม่มีวันขาดทุน การเทรด Forex ความเสี่ยงสูงและไม่ได้เหมาะกับทุกคน
ดังนั้นควรศึกษาเยอะๆก่อนลงทุนนะคะ 1,290 บาท2,490 บาท",https://www.skilllane.com/courses/Fundamental-Forex,by Thirasaran Arunthitichai,,5
1666011836-512,https://www.skilllane.com/courses/all,"วิเคราะห์ข่าวฟอเร็กซ์ง่ายนิดเดียว Fundamental for Forex Tradingกนกวรรณ ว่องวิทยาลงทุนกับความรู้ คุณจะไม่มีวันขาดทุน การเทรด Forex ความเสี่ยงสูงและไม่ได้เหมาะกับทุกคน
ดังนั้นควรศึกษาเยอะๆก่อนลงทุนนะคะ 1,290 บาท2,490 บาท",https://www.skilllane.com/courses/Fundamental-Forex,by บาซิล แขกพงค์,,5
1666011836-513,https://www.skilllane.com/courses/all,"วิเคราะห์ข่าวฟอเร็กซ์ง่ายนิดเดียว Fundamental for Forex Tradingกนกวรรณ ว่องวิทยาลงทุนกับความรู้ คุณจะไม่มีวันขาดทุน การเทรด Forex ความเสี่ยงสูงและไม่ได้เหมาะกับทุกคน
ดังนั้นควรศึกษาเยอะๆก่อนลงทุนนะคะ 1,290 บาท2,490 บาท",https://www.skilllane.com/courses/Fundamental-Forex,by Nualrenu Polsripim,,5
1666011836-514,https://www.skilllane.com/courses/all,"วิเคราะห์ข่าวฟอเร็กซ์ง่ายนิดเดียว Fundamental for Forex Tradingกนกวรรณ ว่องวิทยาลงทุนกับความรู้ คุณจะไม่มีวันขาดทุน การเทรด Forex ความเสี่ยงสูงและไม่ได้เหมาะกับทุกคน
ดังนั้นควรศึกษาเยอะๆก่อนลงทุนนะคะ 1,290 บาท2,490 บาท",https://www.skilllane.com/courses/Fundamental-Forex,by สุชาติ ละคร,,5
1666011836-515,https://www.skilllane.com/courses/all,"วิเคราะห์ข่าวฟอเร็กซ์ง่ายนิดเดียว Fundamental for Forex Tradingกนกวรรณ ว่องวิทยาลงทุนกับความรู้ คุณจะไม่มีวันขาดทุน การเทรด Forex ความเสี่ยงสูงและไม่ได้เหมาะกับทุกคน
ดังนั้นควรศึกษาเยอะๆก่อนลงทุนนะคะ 1,290 บาท2,490 บาท",https://www.skilllane.com/courses/Fundamental-Forex,by chonlatee takhum,,5
1666011836-516,https://www.skilllane.com/courses/all,"วิเคราะห์ข่าวฟอเร็กซ์ง่ายนิดเดียว Fundamental for Forex Tradingกนกวรรณ ว่องวิทยาลงทุนกับความรู้ คุณจะไม่มีวันขาดทุน การเทรด Forex ความเสี่ยงสูงและไม่ได้เหมาะกับทุกคน
ดังนั้นควรศึกษาเยอะๆก่อนลงทุนนะคะ 1,290 บาท2,490 บาท",https://www.skilllane.com/courses/Fundamental-Forex,by tshakorn piriyesyangkul,,5
1666011836-517,https://www.skilllane.com/courses/all,"วิเคราะห์ข่าวฟอเร็กซ์ง่ายนิดเดียว Fundamental for Forex Tradingกนกวรรณ ว่องวิทยาลงทุนกับความรู้ คุณจะไม่มีวันขาดทุน การเทรด Forex ความเสี่ยงสูงและไม่ได้เหมาะกับทุกคน
ดังนั้นควรศึกษาเยอะๆก่อนลงทุนนะคะ 1,290 บาท2,490 บาท",https://www.skilllane.com/courses/Fundamental-Forex,by ปฐวี ปูรณ์ธนบดี,,5
